2015,215,108202,108202,415-421 Rathdowne Street,Carlton,The Beaufort,4520,"Pubs, Taverns and Bars",Seats - Indoor,80,"(-37.7965200469, 144.970426234)"
2015,226,108229,108229,178 Rathdowne Street,Carlton,Carlton Fish & Chips,4512,Takeaway Food Services,Seats - Indoor,4,"(-37.7951877719, 144.97118346)"
2015,226,108229,108229,178 Rathdowne Street,Carlton,Carlton Fish & Chips,4512,Takeaway Food Services,Seats - Outdoor,4,"(-37.7951877719, 144.97118346)"
2015,226,108231,108231,174 Rathdowne Street,Carlton,Ziyka Restaurant  ,4511,Cafes and Restaurants,Seats - Indoor,24,"(-37.7952778658, 144.971168039)"
2015,226,108232,108232,172 Rathdowne Street,Carlton,Fu Lu Chinese Cafe,4511,Cafes and Restaurants,Seats - Indoor,20,"(-37.7953226265, 144.971159358)"
2015,226,108232,108232,172 Rathdowne Street,Carlton,Fu Lu Chinese Cafe,4511,Cafes and Restaurants,Seats - Outdoor,4,"(-37.7953226265, 144.971159358)"
2015,226,108233,108233,168-170 Rathdowne Street,Carlton,La Contadina Restaurant ,4511,Cafes and Restaurants,Seats - Indoor,75,"(-37.7953808999, 144.971149752)"
2015,226,108233,108233,168-170 Rathdowne Street,Carlton,La Contadina Restaurant ,4511,Cafes and Restaurants,Seats - Outdoor,9,"(-37.7953808999, 144.971149752)"
2015,226,108234,108234,166 Rathdowne Street,Carlton,Moretons Brasserie,4511,Cafes and Restaurants,Seats - Indoor,38,"(-37.7954350761, 144.971140463)"
2015,226,108236,108236,160-162 Rathdowne Street,Carlton,Rossi's Pizza & Pasta ,4511,Cafes and Restaurants,Seats - Indoor,42,"(-37.7955360871, 144.971123102)"
2015,226,108236,108236,160-162 Rathdowne Street,Carlton,Rossi's Pizza & Pasta ,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.7955360871, 144.971123102)"
2015,224,108247,108247,114-116 Rathdowne Street,Carlton,Paris Go Bistro,4511,Cafes and Restaurants,Seats - Indoor,55,"(-37.7969565166, 144.970884127)"
2015,206,106132,106132,263 Lygon Street,Carlton,Lygon Food Store,4511,Cafes and Restaurants,Seats - Indoor,29,"(-37.7992975451, 144.966868009)"
